姓名,学号,证件号,学校,专业,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
KYRq/QygF+bStyRqwJHpNeylvE0hOOo9uhF6Nsts3Ik=,asxYTI3RNEbaYZONreU/TO3jIyjiZxXJnlULuTcXnFY=,kWyKe8S2ydL4GEXmTl0Ys8KlvkpNytA5ZBU6jkaZJirktOQe44dvD79tezvjXYkr,RUC,应用数学,M,19,R,GT3,T,0,2,worker,self_employed
m3qmMX7WUFcVf1RJvr2XeDJXw6EDo9LtWNbWitgWYKg=,Hi5E+jzlqRSRJNZ5uC5WqAddNoKibHNlDTyvt7ygQHM=,CEhSX3lh56jnR+BHIqrKj35d+UtB+WEg/Y4LYq9Kv0wXILG77aUYEKHlq5T0FRr1,RUC,应用数学,M,19,U,GT3,A,1,2,manager,accountant
T6Jyda+iJWMyqMjZ9UutPESoNIwqpNaBgRT8xZASg6o=,ghntMtTAyguVH3VL6K0Z19VSVZNTBlAPZDVF8nXwBU0=,Z30/LJmnVqMzks/hWTDGWae4QIdt3OlJKLPw04wV2Th91HKsN5/xAQsbLO/tYdwl,RUC,大数据治理,M,21,U,GT3,A,0,1,self_employed,lawyer
wci0hCkooBz71vynEZ8JW7DPt7NwIK6ECuqMh42Bxp0=,iauNxfdNUMBPOJqlgeXqWYVdl1d5hPFUohLpeNhxCi4=,V3KliKnifKyWj/Fz/xM1b1Bg7nGN1T3Xv8KhV5lKgzosYo9DHkv+6Xl3b5IZQE3C,RUC,人工智能,F,19,U,LE3,T,2,2,lawyer,at_home
Z94wfBXI5W4xa81eCJq8KZcLVrunfAD1C1JZ0xheB5A=,B8lJERVjY2gBDOj+YDPHTch+Psv4eLgHp88tl/tLvrI=,M0SqzObIcKdZ4oHAlOh703Msh4Ac6fgYoXPs7AYAEdgpy4lcSvYj/E9BDqPEtYQ0,RUC,计算机科学与技术,M,19,R,LE3,T,2,3,businessman,manager
qMFDafvuIrVM/38oZgoVEe6N5quwogXm3StklenfKww=,ZT6GzQwH+HqGAc7PiiH5q/u4RmQ4k33O7NIWpm0QS4k=,5R8FScEWfbEQnOMP2rPOXNopXRs7qYebaFIVAaM8TZ/Bx7Oc+hgKSwqzygbCf7ay,RUC,应用数学,M,19,R,LE3,A,3,1,businessman,self_employed
o6xaAnEAROeFx8jMzS9MXWARk9CtpQguuYrzFkhOmgk=,4L30AGangtBhOiNtyP0uOFyFFN4wucaYmVOwxVGygWU=,x654mBIgrqcpbgKKAc9rvtjek5u7QUJbVQ3uWgxbmCVVrY6JS14OmThEeIcLT+2x,RUC,应用数学,F,21,R,LE3,A,0,4,worker,self_employed
5FRO8WztaRe4rMueDcKWnNghEaROqWi7giYDNRp5eFk=,lXsoB92iqiV93fJ1Ojs2d3XH5V+l9oV+xpg5Y86SjCU=,fP6UIQGnvutCxtBLbjOylBAC6UfmekBMuNDVUguTdUOfJ1QyUa7HhPVAP42uaHSG,RUC,人工智能,M,21,U,GT3,T,0,3,worker,civil_servant
2kPfjOHJrVBop+lCrknnapMOXAcfgEVIM7LrEN5SRiQ=,bJxQSEJGkmdFtzM6uF6hP7/h/5EmkVcW9172kuvFHC8=,G1Xv40+/yJ9w4Z92dEAo67tE11SXA7s6s4hLYnSRL/7Va6Dn8revi9O8bj1mEKTy,RUC,应用数学,F,22,U,GT3,T,1,3,civil_servant,accountant
eMqoaXp6869Z0KuwFiFPKmIGlpLuGwEdB/4DWqh6s+s=,jBnFWZfgaoVi32NsnUtGczQLtMYOZE2pX1QcSBtgHYw=,C/SFd4/zo0Kn44FbjYiEnMWZpf/ORtSTvBKRirvfO+S8TH7g/jB+f5DYxbfmGV8z,RUC,应用数学,F,20,U,LE3,A,4,4,worker,engineer
HlixdkMJyVxjSTlMiu5Vcn0lHz1mfUnfalxzLh/4cMY=,pDFeu/FjFcVtXu7KQu985ngJD8+Y4MuMg71sfjfth7Q=,ACXitWu06GaVeBn55wqJuND3pcDcfOyK+wEC0+x3UCoZLvpwhboMOB/p7HKq1Liq,RUC,大数据治理,M,20,U,LE3,A,1,2,doctor,lawyer
KLwmuRmiRPWR4zvd2ZDChkf7nhOuclCIXfEeGhJwu4U=,HvARVFJKmqKh1H3QLPDPKEgXIvNi7YsgU2QkdwKJIL0=,amqDuvdVyCNmxMbV7QI5jroKY9miFskjC09DFu1LFzLDgElzjnL5TY4dg+fMt2qP,RUC,大数据治理,M,20,R,LE3,T,3,4,at_home,lawyer
8mvBvf4tuvYOyjyNuU7IBeGrQs74XkAOS/NDxjLeT5I=,UJwI/eEyexAr/0Upb+yI6RiiSxrWwk2kB2WzftiefR0=,4hqKP/PGstlF7EJjIxC64fWFUHsjPx79sOTZoXxJISI6faVNcrtViPh0ej0N4DL5,RUC,大数据治理,M,21,R,LE3,T,0,2,at_home,civil_servant
CiKDOHpItc/XlH5sBwTvZVocMvJ7+Z9a4pHv+3bmJag=,WbY/ZMWsnwBT9MY9Zt74h55WFIuguggtUy2/9dWdNdE=,0AoDXiZNVoPvnlu9IwPLnuaDEQ6Zn0AVWg3d1RAmYWNYB3tN3OCtd4ck+NRlbKHM,RUC,人工智能,M,21,R,GT3,T,4,4,teacher,self_employed
JbPitO8SZc2OHYuG04rmkaYHAEryJNdcT6iyu6SGRmY=,sa7eNciGqweBLmcqmBPkGfaKaAV6T0g2Mgv8kFRidTo=,jHTCkj6C824aJaYjSaj3Sf9xxvwVKmyZ3xmu3KAqUtjlIFsw/WBdYysKKIyGGgVl,RUC,大数据治理,F,20,U,GT3,A,1,1,self_employed,civil_servant
Lgu4PC+44xJbvocvtfcRxNFNUNAOBKYFXAr/DdHEhlo=,ATaFDSyWA7+UliU54Avq2fpf3YnF9aDUJCVMe3+pX4I=,F+aqrRpXU+QrIyICZV8AEZOcVDo6TYnD4mxSEZfgKdT7yFGKCb+ZQ6ksE+l/eYkX,RUC,应用数学,F,22,R,LE3,A,2,1,businessman,teacher
XXCpRFOOzz/lYWWv2+t1+a9nwAxQ7JD7cLLQX1duCXA=,Ltc6ipv091frC5BdL0X5oRmJss0uKWoDFGtt9GEcNX8=,pQCnOsJQbJP3J6/pHOi4d2d73/cbxCki9hKxj+Niz0SzXeTA+RSxLuhVwbKQvNN4,RUC,人工智能,M,19,U,LE3,A,0,3,worker,accountant
pjv2+bDFjUPEU0PppqOKtw8zD87h3DkryLUOo1KuHVk=,0b84EyKlPJ8sYW0PIxUt+yNbPe1cU7xjZoABwjGpgps=,Va8aBaWiKFiakZnB+fIXPHzl+lqesPh9A13uzg6ZSUXUjuKooF6shelbcd3yK/0d,RUC,大数据治理,F,20,R,LE3,A,1,4,teacher,teacher
mzhJqkgtWBb4aoZOMkMIJZPfUImRyV67uxTQHeHWCP0=,d/kl16wHBlgZMhT/TndJyZwS+Iy2SMB6gN29f/GeK8c=,dQQmQXgT4idZ8A+RQaqL06QQ2wW+s/Mi59L2XVa6dfKZZh8hLOiJNHOer/X1VumL,RUC,计算机科学与技术,M,19,U,LE3,A,0,1,doctor,worker
Jc4LGAnlSgcr+Br51iG76Bdtv8Z9LQdLqgPfrE6TYC8=,GU2cjI3syhyFo43K4Js7n1akS1KYb3G8fk8RLTTK9Z0=,MkHFxFDpXjCDBZlJfxQ6dlrPjJOaKC1iQLHeLwXZbpMRFxUyhMwq6zU+xBet8Ke9,RUC,人工智能,F,20,U,LE3,A,0,2,worker,doctor
zmWbV9dOCKDNYJ1m88BGkzZsBpkAgI8ZCywzkJcnXtI=,DB/dpkH87/W3n43Rz11C/q3vW743BDK24Bzq/6BFN5A=,qGewZJ7YlckZ0rRZD+Kh7anCpj2+k3tatkflayp0CdIuX+uM3IesNnN8MV9yVS20,RUC,计算机科学与技术,F,22,U,LE3,T,4,2,businessman,self_employed
MJKYF1DCRY4wUDvLlYwPL6GXgECjsZFIWrrBSTBq9BA=,r6XcPUGOUWtm2Upp67x0oiggA+DS5ampfzlB9Kwm080=,mbgMQOjD05Jk+CGSEGnbc+Ecemfe/JIE9zpviszuBxcCzFBZgiK6GySd219J+3rs,RUC,大数据治理,F,22,R,LE3,A,0,1,lawyer,lawyer
CFRYxMRohvJG4+kFZRaRBxG40xxN2pm4rxkz9FFIr9w=,qWbFtnFeiyEGf5PKufuCQYvupCoVVNwh4a5GCGCW2tc=,byGi6e8uzIzd6Q+qHil5+N3neIdDMlptA6nt/HMOohP3yl+mfesblRs+Oa1EA0y1,RUC,计算机科学与技术,M,22,R,LE3,A,2,1,teacher,worker
SIK2mcD8XcjcfHc2c1WsLjb7pw/uVx9lUfBVhYcNuj4=,Z3lmmsz7DKSKZrOfSN9z1NTgqDPjEZ2uJeD4TL5dKb8=,D1A3GQMf4U9DkMN726SEWBIy+d6XFmwFkaUpLRfVUR3GObxHnH0ZcmeUJNIRY2pg,RUC,应用数学,M,22,R,LE3,A,0,2,self_employed,at_home
mXVz4dK/pjqvivKomH0D/tH6uTlU4NBw0UpF77OtOcs=,BdfOlLSY1Tcq/qFZCJ8Qmeh+VTB6K6V9BX9uPo5yKj0=,OWJEQQ5eFyC/zJBk8tiCxluGqLUvdFFAr+t2U8ctsHzgmBw+nerAvlPlHzwxxU4J,RUC,人工智能,F,22,R,LE3,T,4,0,engineer,lawyer
82xcyswX+TjfTRG4lrf02qF0z0YAXwC7bxTJOqFu21Y=,Hjbd04NSKXQVlMmBky5vCUgtQjnZ/nxLDOXZxWcYyco=,PxUpfQe+FBEY+doYe/d8rSKHldq1MYaj6h5MKfjD8Ov9fRYqxPu4cQ7UiRo97VG9,RUC,应用数学,F,21,U,GT3,T,2,3,manager,engineer
JgrDDwaF2KZvYZF92ncSLDkn/vMFz2h6IMBkXYo1GS4=,WR0f1wEjB7VhtafNDuhNiFaCyX9R3ZTJONPIFZXisSk=,QWTJ/L2/egBjcRLqiIGghSKf9RFOnqYTXNfJxKA+GsZqAS2+VyUGb20VpVnQOLp+,RUC,人工智能,F,21,R,GT3,A,4,2,at_home,self_employed
jRMlD9u9d3HKJq0PoYO5oByZ+HnAR7M91n+5JV2MdlA=,0mv4cmBo5UkGiLcj1AP9PMaKWb9EV7G1jMbxV4kzobU=,ywtpFcrmdJJt9JZqZHImZ2iYgHkjIpVv4hlmo7UosJD1U0VFaIA1dcBJJO5WRy9o,RUC,人工智能,M,22,R,LE3,T,2,1,engineer,engineer
3AVe4Na4WojvNcxWbgiOI3Jm0nxMFU8OHbJuQ23z8rE=,zUwi5otTm4BA37RDq9QaxgGXqSMNJtJDdibegjlZT5o=,wf4I2dAbKQ/nx7TZsXxpCRFu9fXCr8Zb1otiaFDfs33N13nZUAqylPrt22OfyTvR,RUC,大数据治理,M,20,U,LE3,A,3,1,worker,civil_servant
s53DF6Do+JEsgjglUPjzogJI6Pk9+UFDNSEbBf+7MGM=,GtAg8432l5GquqWyArp18ETojg+jIw4MXSOOTCnmBTI=,2OjIq8jUVFuqKP8VsjaZO2/hSmfrTxB8cUNPo0av/XA9Qj+JCWh17DEa5xtfA0Dv,RUC,计算机科学与技术,F,20,U,LE3,T,0,3,doctor,accountant
S62FzR/zbp686IdVjFyJF5+4UOKbEjzzFg/tmUAZOL0=,sPfi7DlVavC/HG3KTng/7V64zOieOF/lTXk3LnFo/Qw=,Inwf/mEz+fHhwPF4nleNhvrJBLpIJBD+c6bBmEySYyXbSE9y9WNHlBeIxrzCTP4y,RUC,应用数学,F,20,U,LE3,A,3,0,manager,businessman
cLqjx5vHZlykNSI6KXjiyMc5fyg7qw2U7pinSgc5qjQ=,YDQnp1uys3G8Ru6DhWmMhEbqadE3bvzeOVdgfbkS5yM=,m9R8nkK9Rc9s+qIJ9gydHj1PuBH2WRv3ZiiVAiS4ggqSWm7A1VwfBMFguq3Z8uWD,RUC,计算机科学与技术,M,20,U,LE3,A,2,4,manager,manager
qRLyIWPAFXM27kg6wdK7Iy066zZk86J7I9Z92WJbuCI=,5ozPFrDODUK8PgHWsBWlzYkwTY4/Nm7IoeB+X2J07eA=,dFr0UvoGSD/UgZ6DpQlEio9ME+Nb385WD2jC+ug+W4TTwGXd2BYnZrPCn1Coiwqh,RUC,大数据治理,M,22,R,GT3,T,2,1,doctor,civil_servant
tDJZNNg1VOpv+MsjOQH9bVqCntGNRegN+VZ+PG4eiv0=,JM3T7RehawJ7ChnZfqnIULoXcGewaOCuPkIHMK5QGE4=,43OhUBgnTi0xSa/4a6dtj3K6I4IRagRbOobdS2P4Vxl/ULJzwQKRd9fnPERhx+Jf,RUC,计算机科学与技术,F,19,U,GT3,T,3,4,accountant,accountant
3dx1XFbZMRpsNh6Wgfkk4MuvPTkLWQb+WW1r+9WUd54=,tUYz6H2AJrDIaj55BTcj0Kec3eTsSzhpx7aBpre13NI=,Jj0ZK66y0AoRlZxYHm35nUkg3RC1mtLZFDNHlI5NBAXCUCoHv49YLPfK2X2LauJT,RUC,大数据治理,M,22,R,GT3,A,0,4,worker,teacher
xZYqgTdBObIF/NzNSqV5JH7as87BhZm9Zaac7aZevTo=,h9pbrUYOrKUcWnArXM342h6Whuzap8ROun2bQGMYKm4=,FPapC0VRbRJ1uODuD65/ZQhwPvX159hddaqRWj8q12xua3rXmecsfw8cejeG5o+C,RUC,大数据治理,F,21,R,LE3,A,1,3,engineer,businessman
0ucWUwB+o6cYtQPZ4bNZKEwqvYxK4QZiOAIBalHz9bA=,8KK+CvwzqgQ8GYa0kMZN5pr2aDMqMnEeQW8PQKofDXs=,uGHNI+kjH43L+9HODAukronu0FwQSp9S89m6MSAWu+nCxfzWY0pQO1bX6eHymsLg,RUC,计算机科学与技术,M,19,U,LE3,T,3,1,engineer,self_employed
bYdxq5idUorlqo8qCkG5NO+/kh/2eQUizfRJj5G+VCk=,Dqy8n1ackWXdgXhFa6+b161DFnY+HGEfsvhsED91MuY=,WyMJI09dfsOv0UHpF00STvBxZ1xLOjAOxHoSP/gcsRygnR2LVxPRHHM2Jyknjt5y,RUC,计算机科学与技术,F,20,U,GT3,A,4,2,doctor,engineer
tfJ9G/wJAzaB6da/gRejhJ4kYuWmvb8bEFPavGqRMFI=,Ev3ig7QrT5c+sodPDQNM2D2rOm8f5VN3nHtwsG6vOKg=,CR6VPREjfQxUxuzAUlCLnhXOBSQoR0rRC+MsUAiFkNFPdJanf/ApQ1IWv6Bf3aRs,RUC,计算机科学与技术,M,20,U,GT3,T,3,3,businessman,manager
qEvxri46OnbSgqMPh+iXoyq96tNsjX021PKnixVWC+w=,ih8n5sUzKRQfujAqI0rIykc0F/2c/LK1zkfwBV/M44w=,6OjrPz9ahZi4eOCWeFEePIfXZ9Wn41lWX2fX+AboQRM2ThOiDf4q9s06q/2fWh/p,RUC,人工智能,F,20,U,LE3,A,1,0,engineer,engineer
WbFRIQxDaGEgIo0bW4MIc7a8aSk6RbRMpx25WeZXZr4=,crhhZiYgBPT/oRi6ILBjc7PZwRirPvNRonuYNEH9XFc=,CFhmxoZcDUw0U9xJMWuLnpoCJBh/zOvAm25eJiWZrHZI3d1UEbbhexhurZVkdlxo,RUC,计算机科学与技术,F,20,R,GT3,T,3,4,civil_servant,worker
zR+lE2QtEGkVymTSy6mwqBsTu3b1icdIbtnO9v0Wrbs=,G9s5ZTwN28m9F/bGZ0hIJdSWhCp+M7CV9lv7kSIpKlQ=,cKDaVaUb7ZE246MTTnF3SnsKjmVnXRHHmURnZZax34e6/BUzRRpB6HO6+9Nh2F53,RUC,应用数学,F,19,U,GT3,A,2,0,teacher,teacher
5X1OsThpBdKxWV8CgeC2zrEQY//9HkZKajJ5cgkjzm8=,Hu+6pylnj+z5ePDj6d7/Jeh7pSx5YMqpbP6h0iqithw=,yqoRSBEihUr7C/6u5Jack0LFDxN3aEXxBI/YxNJdfosqAuxal3uCp94Cf0xG81IO,RUC,人工智能,M,20,R,LE3,T,1,1,doctor,civil_servant
NwNGlMHUt4X0VDloBld8/ZaFyat2swwNNYHIa/73mMQ=,dIfDxPtJ7FwAYEMVGnU4NmxbkDxZmHNPgWq2IEzfgcw=,O9vmsoOBXsG+UyQdPeTp/zRnVKIW0dxGQKuXJSF7PKQ5aUXgZlWZuaaxbjRjNbdY,RUC,计算机科学与技术,M,22,U,LE3,T,0,1,civil_servant,teacher
FmrN0ABQZKFmcshWNqqVgqkxybth5BWT++WPsK4tp5w=,z2ItlHu62gV93QtkzE821XC87wQkQ+EmX5RmKZJEnQ8=,Xj+V7HhjIrzf/J0yS0v032RsWMyGYLA9gx1EGKU1PpZxcfaXAM+4RyUG/NatJhZ4,RUC,计算机科学与技术,F,20,R,GT3,T,0,0,self_employed,teacher
vRlTJxdgOKRrFacdgOc4DFyCRD90gHawIYxq792ALBk=,MkG+BjHmWO+tOPTRM3NApZ740JL1MBXxXXwpsm0+q84=,JHPQohLzw8gutjMdNY4RbNYhQoZHiFy4oFGMNiqnDXr0VdEFesK849lONvqxALBs,RUC,计算机科学与技术,F,19,R,GT3,A,2,2,self_employed,self_employed
egambxRJ+I505dJ4M8BNzFdqPNRsU5f+XX4zXSFtaBs=,Fa3/ZKlzITa8YmikqC+UYBoe+QE+0ZRFJQRf37wENwk=,F3NTK7sGIHXe1If755qAUD3aXd4xo2dGO+LBezqKB96VIx8U1PL0vclwjUGivcHS,RUC,人工智能,F,22,U,GT3,A,3,0,businessman,doctor
5lPvNUWgnGpK9WCIlVN/NTaiK/0DWMulj+Y44YybJrw=,6Eb9rEZp9zMdXdkK0saIZh0Zt00nd6Ht+RDaljBMLk4=,NDisapHRSlowbkWYYy+mXmPjNwvETI/Sqfb0BHgA1Cgu1EsuokxLGPGxZWF5qLGh,RUC,计算机科学与技术,F,19,R,LE3,T,2,3,businessman,teacher
bMyGbErNIYKvzvUp7Dlmr+rEqmb0wdHlDNMqBUlRqeE=,CR5vXl1ZUptbtM84AJKSAPDMrtyoqVSmazbzt9KwJsE=,Be9Pvo0UGcjE2GwxMZ0SUrsbFRzV9B833TfvjVzTFayeF3GU2P5+kycdJDT397io,RUC,计算机科学与技术,M,19,R,LE3,T,0,1,doctor,civil_servant
36B+JBe+I5C8iZ4Rh/sogaqmGcpZ4o7iRN0EBa4AKro=,MBA3W0xpWYkAaqF5l6qa/bD2XiL+pe/xt7w/cy9Uuec=,VM734kKpFyc34Q+ESY3ymhnlaV9P2Iln2Y+f0ehDPcM+wjGp1qAIJYNvQ+LoRq7T,RUC,人工智能,M,19,U,LE3,T,2,1,doctor,self_employed
E+irRuoYoK0bec76xLGbS1ydr2EtsEeHfpIwi/22A/Q=,uIoUKP6DuRYdF+pykr+pchjdTdM6phnL7DajwYYtgzw=,OTBOEvtU0x8jjzkSoUHFBNobtbAUrOm1phDGOhVrRvJKDolL09bCgmkVmX/XG6XN,RUC,应用数学,M,19,R,LE3,A,4,1,businessman,businessman
az+qgOYMgFCGwjwQvKajZzBSP1toHqwxqIa+ichFaqk=,hBZR+hLtVyEO9ctJA4+UI+2F7mK41Unow0J6lxBM/wY=,amP8IP5q70hNAYGJnNI/YC3jD1BouGU00lg9GLTMI92r0MG4UY9HiH3IZIq87EXI,RUC,大数据治理,M,21,R,GT3,A,3,4,teacher,accountant
vpSVYFfr5ZgoaSHzXthzmu/LK+Vsxx7JP8tTlH3ro6U=,YNzUDKrn+AFMyvsYj+j7Qf6vqmvRXYA8rgaB1hEJpV0=,2DOeQekgniI9QRtGuQ+9RlEGoqLmL335/IOGrHPM4TtCWARBx79+njJdYJfUmEgf,RUC,应用数学,M,22,R,GT3,A,4,1,accountant,lawyer
HYbiEfDKPhUmfk9CnLnF3/GAj9tUvT9SBa+v1FX0kAU=,exTVXoyeeXMC/XSdgbRBTJMr+GTk3JEokSfVT6DmGus=,7wv07etDwDoy68vx0OEyVfNoWNgOUEU8jWeFuNfB4txl24FtiRE5dcEfNXO9ft24,RUC,大数据治理,M,19,R,LE3,T,4,4,doctor,civil_servant
c7Uy915GlhuyMwv1CEbLEsGsplkn09uOjH9EN675tjo=,E50xiZ2PzFF4OJR20/lr+JTalL4Ekb1D7dhSQuka82Y=,jSxP7si98Ft0xsMUG/NU8imO/F0cqNbkqiC4ZDBjbKTPxIyVWGzTIKBznTPOuu5A,RUC,计算机科学与技术,F,20,U,LE3,A,2,1,businessman,teacher
eIFYrfnRV7xWNRwecQA+6FidVkU0kv5s3jWAGW3zC84=,NMEuDsRktZUSDf+A+aZ744pucJ3qE8O5hVjkd8/6xwA=,9EADjLcMfBUr0jQkdWGm9PTSyvjE0kWxJly1fYk502n8SawtRfaHbyTnH3FhgeG9,RUC,计算机科学与技术,F,21,R,LE3,T,3,2,accountant,doctor
aJhNpnrGgB7zjRkZo2+gn95GgEhYaopqMQDRmg62pQI=,o1lUJ5eHsGaX2ncqHXp+jGZZaSh8sjFUmQDNmtIrngc=,be+HG+w2VWVRC9up2mrXdA45ZQigt/o2rpmEklCO19/WLyaZe+/JE0eD8Gyb2OW7,RUC,计算机科学与技术,M,22,R,LE3,A,4,2,businessman,civil_servant
qI9dBI03jEOBB6ZDV4jAVLIDhz/+wCg9hcwCRuzygyk=,cXIrf+VfoA6NtE1eP8C0dpp+Ze82iLPAHizKsUKmYuQ=,REjLoRQhaYrhsdRe0FDB6HCspOsjccCWSNXKh5CKyVtAB7EI7cDPoRaZtzg++s/7,RUC,人工智能,M,22,U,GT3,T,3,0,doctor,doctor
RHNaYSnAyfQrxEO4yAAn4lR9ri3Pm5AoEFY+QLT99VU=,0rH5ew/f+RuxJN2QdPAsj9P0FVfNrVKRok0ALQ6l85A=,7Ynf3xCYp8dUElQ7AKYCw1Q2LyuQ94pg6FD02/1KWX8ZgcEah/17OPHnGZ1vTxVw,RUC,人工智能,M,19,R,GT3,A,2,4,civil_servant,accountant
JXfli53QEdzEVcsuYscNCQU1puR6wlwrbBh1M1WDUI4=,yg/4GhceqyU9zMFNJM9vgLDdbP51/iBGRyBYwtQ0l3Y=,b6RCNt0i1TJGooy+1jGVjU1sLhD/2H6nlrvX52XeHk4EPeMOIf25709g1Xgw6033,RUC,大数据治理,M,20,R,LE3,A,3,0,teacher,businessman
nPy7U4EAxQaeLGbX09okLTaGrDA3bdmOWY/w+Z3VZ7E=,PMufoh+ijCbEIb6OSI6B2GY1nBHNd221xF2JTcbyT4s=,QZurrblJZC4XMVYc9hacrjA95pyM2UOr3H//QhQGh2TeC0WkVjAq24VdSfKqZ0S1,RUC,人工智能,M,22,R,GT3,T,2,1,accountant,businessman
Qf9y0ZYpznqd4u862+nnOkc5uAfoZyDgs8cxqn87EUM=,W9fprHsZ9Vcs+YQg3RaZeAhKzAKYWPdecJwtL99JL/Y=,fbk9jk+Sq3jzfGIGv5pr0vgkAuJguq1hAMLpvEH29Jf5xfG54EUBB5RO8ZskXGNk,RUC,大数据治理,F,22,R,GT3,A,4,4,businessman,businessman
gphEY4pwtMU2NzJUzyc8bDIJtRBnn7B+yzb81/i4+/I=,+hTusiSWCJIyFg0mD4C4BamWEswG/nKNZoBW88FxuQo=,4Qma0evomgXh2FZwnQpz6xMmvrVk7fWDaT0JIvZgc9brviiXbr77rvmqU3DVa40K,RUC,应用数学,F,20,U,LE3,A,3,0,self_employed,accountant
dRtrg0OyJzKyb2BHWUwTidIfUbKi7QS5ka8EfKIVwEk=,sCy+qMIaTcYr6tDC/HFB05GdqndLd8cxQXvPDQ2DD+0=,TIaF674WAdOuQ5ja6u6++1b6icNUUvELb0eZVTGUm8WqZjj2TccumWTp8RqG97BP,RUC,应用数学,M,21,R,LE3,A,2,2,lawyer,manager
hBh7qCbKgECvImb/nKPdfYQ/ZcUKpp4izcfU/OUlaKA=,f9s1V5Kd5IqJgENJAruZ3U5n8bf0bOa5AcCTInvWnJw=,7OUOUPc9NsTXdqytYfkdCZoGWd4plQCjNWxpiBAsVCR8h81uv4cFBGEw2DMVVDiZ,RUC,人工智能,M,19,R,LE3,A,1,1,engineer,engineer
rE6aDHijEMTdbncwWk55ryTqRXitMMM4yIyR9seZI/k=,T8vqSX1W5LOY3zr6tdt+Tp6bR4eUTzRmrKwdm7B0zOo=,uCEyJkKM2nqR/oWtOYJEnmLwK4wKeS2c+Rcv+eky2XtDEHJJd3jtczHfl8exiGn/,RUC,大数据治理,M,19,U,LE3,A,4,3,businessman,manager
Srx8sXBwMyUdCT/EkaFdFKbY/jbG5LGfzu9DBMOgoHA=,Ngb6A83iEeGI0OE6g6BpRoasW4/dw4l25C30TMU3z30=,icXMeoauxBRgm0TNVGRF/b6aoJ6cOfZ3bNQXtpCt/YOKeucM6LRMfp1U/a+Mrmm2,RUC,应用数学,M,19,R,GT3,A,0,2,teacher,businessman
Gc27TeQFLjPICa9skho1mEaZxeFJnxS+7rCf/dw2FIg=,L0rCQd6gg9dU2bBgpBVUQ34merQwDf/IrolnzVaXHJ4=,MxzyFweahxoeVPCv4NHYlHkPVhztUdhJfvmcf0Mtv74x7aic2BuAlxB4f6aGiIWG,RUC,应用数学,F,19,R,GT3,T,2,2,manager,businessman
P2lZxfiJac+hlBMEBBsiD7mTeRfQJqdLaO+LXcHH6Ok=,UiUF7rYHBXNjiQ9djXYxqHhXHrO81egpo03Ga4y0wMk=,Gep6c0WpiN+TIJtq5jGmwJq/J0Sizjn55DJte2io0SsxqTDq/4hbNLYOCn0JoHLt,RUC,应用数学,M,20,R,GT3,T,0,0,civil_servant,engineer
192MVbp1w0BTh0dcdG3QPoPtWbuCKELYB7SupMVKep8=,YAr2yvFsqfOrOzx3OWZ+Bu2Ii6LPMuDKUCxUJZFZQXc=,w0ni4LGyX/j/s79xq09C8xkdxDgbssUurXhydzc4k7vcidwClov0o48THYC0QDE8,RUC,计算机科学与技术,F,19,R,LE3,A,0,4,self_employed,self_employed
uY2KXR8tny/JEydk7wValmKgabeGdat16NcD8HJ+woA=,TqArs6xMp+BZmFJ6A1HkfI5HHRUwCsxRUF3agsJ9VvE=,cRWbuStKeL0Js7MgFIFtCWGb8V2bQg5Li5eTh1kxGZLdUxKziGZVDqJ7kp9LleAD,RUC,应用数学,M,19,U,LE3,A,1,0,at_home,businessman
KlRq9TYDG+R5hyV7oesDZVhzQLRx4LLqYqWoTs6Mdxc=,ClMZVMqSUcn0SoFXifv2+EUP6G5n0xuUwy+a9JvbIY4=,KLgXIbAYOgkb+l3PRDdPaILTW48PG1jKOQ3YK2pUK0MkHvekheCctcxCqldUHYmP,RUC,人工智能,M,19,U,GT3,T,1,3,at_home,self_employed
eJTWWeUUgYdH6KP62vLO9wHofYzD30DqpU6lyxRknXE=,+T2/UpvuU29P0EgftDeEf5UgpHXR1qQLEIj1iXBQyjo=,GNFWYaiCVmhmRi0wDT6JyMPw8EqUr6Vmxl/vtp1SEwIoCJ6Y16KNMlGi2B3BelTt,RUC,人工智能,F,19,U,GT3,A,2,2,teacher,businessman
+3vQ/B7Zu3WBqXG1TLPV71Lzn8QVoBI90Bi6u8AQ65g=,VzRwYd4IvvghyMhNvl7e1Vm4YomwAB5fCMaqfAGsl1E=,QBmqZ4fT2oUimXae5WXyQbqUjvD1LJzZyYmkCxAWH4rjaZBnViDJeDDF/0puDoIW,RUC,计算机科学与技术,M,20,U,GT3,T,3,3,businessman,self_employed
b7cGP5rlryruWrQ2oJMKi0n/vPpfS6oGbMA4BYm5xcE=,Bac3RPXF968HN702cY0VCESN/s2U5UzI89ZJzLMUfKo=,2Yv+jONzyNF0qIX1YruioncCpfDr5mNte+11NfdWo4mcCaoXZCefnLEyJkWH58gs,RUC,应用数学,F,22,U,GT3,T,0,3,at_home,teacher
xEDXSRSzfHPE9gIbGGKVWUh0RO9bjosB/x5zsDOyB80=,l5PrsDGAtkuQyN7qeeS85wAUQAZhXH35A3EafldpmkY=,O9R3CcV0f2rKIpFo/ImicGmkAnZ1MUF/Te8i5aIgm6Rw3bPd+B05ZvozDfFiFUaR,RUC,大数据治理,F,19,R,LE3,A,3,1,teacher,manager
