姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
DEAuDvsL8BpAsJEuEg0cenYC5Vohk08zHhfcWxrVAno=,sNV34HO29BTORIke1v1f3cXQjFvzMQ6hC4Zxv6tb5PY=,course,3,3,yes,no,yes,1,5,5,4,3,5
w91+hmbDj8PrhoBTxRNaZ6rdHWs8GX6QmZQoOzmKhIg=,qtNWChKB0AqbVpllG9/icL6k57zYzdk7dbhNqRG0Ly4=,course,3,2,no,yes,yes,5,3,4,1,1,4
Rp2JMfeGsNHqjhfsZ21doxXIMjrZCOG/NpLMBNDb90o=,GHss/QI30m+WitOlYNoTD6x3KNQ7RJ/mUbzqi7Xpi40=,course,1,1,yes,yes,yes,4,3,5,2,4,5
IpNQZIepSjMf4vwc278AjyCWz/PGQ6eoBIPTfl1ygKY=,rauh7i1n42fdEFwF2nRVE+YRUZ3uxcBf6G6s68lMjfs=,course,1,2,no,yes,yes,4,2,2,1,1,3
I3/PiHEpUEzKM2McYQ1Ds5pqSVwSo1/MaiPsHTrwkM4=,2NcoWIKt0Oza9TX6unRCEz3dbiojWJ2GRHYb5WbU/Cc=,course,1,3,yes,yes,no,3,3,2,2,2,3
mNttHVrElgynw8vKD4dOIYoehnd8mhPZQcjwxui1i3M=,qtmJ8UhSIbyBYqwHh3c569u4z3Y+934aCINVCUWIWw8=,course,1,3,no,yes,no,3,4,3,2,3,5
X/qyppcNKSM6TrtuR0qGJYt2zd5oMmGqxMkgcdARLM0=,HWt2sBpasrvRooj6j0pHLOKKCIDfMosp8lkIpbR8yds=,home,2,3,no,yes,no,3,3,3,2,3,2
Mml1k2nGuKaPInj3Raeb2NQkczRtx9jAL/6BLpRfyQo=,dniLb31OpDmxPUyx/KGxes0WsO53dipitp/CA6ASRSI=,home,2,3,yes,yes,no,4,5,5,1,2,2
hvGtAS/mZZ3hfF/J/fu/IH2893zhYjnkJkce/kQtrv8=,e3Vor29G9LBJIOF0pnR02Tjo+SH47eMCB5TuJL5E5YQ=,course,1,3,yes,yes,no,4,3,3,2,2,3
IS3U/1SpQeGH6KaZ6AMdmjPkMPaxQmP24gueVpzdrq4=,TNfZvzEcxUNQkpg+MVN1N2o/2howm8AU4gkAyF5/EZ8=,reputation,1,1,yes,yes,no,4,3,5,3,5,5
5sNRPI3tnjeX5H1Vcrq4uQe8GvJehsF6KvaI4E8Azdo=,H2lnq9RtNxyE3IDCOTLo9WRzvLp3B8VNelp+S06857E=,course,4,1,no,yes,no,4,4,5,5,5,4
TX60oVsNvpoo/YELxQTRKgf3q0sx9ogjJ5UZ5Yz9Gm0=,rycnW2TLvpQaNxmkWUCpPdxlS58y5mgdPjJUo5/eIIY=,course,1,3,yes,yes,no,5,4,4,1,3,4
rn35qdqSGz5iUInsZWIZ07GxKK01fGjgLqVc2VcOrPs=,f1Eks01T0fYs/RpjdogZH76sv/smG67XzXDl8ROiSgg=,course,2,3,no,yes,yes,4,3,3,1,2,4
Wjb8qCxIUGhpgw5aPYGJZA+7XGPj7szJHCqMNWcOPQY=,phGq4/VI1OenCgzvA35RzjZrsgBnrO3NY5vX48zI6sI=,course,1,1,yes,yes,no,4,2,5,2,5,5
ffg7lVaQ0WUL/2zsYB5oF8MPAmrLzCK4bPeDeVMXZN4=,q48doV3QBzpO1IpkGhifENKNNWp88wJfap8ZnInuPmE=,course,1,4,yes,yes,no,4,5,5,2,4,5
3GuVqRYAj6UUNy674FA8ESenMQvUjv75/fCQTOZHvgA=,juOkSfG2oS/edteFdb1h3pQvG763KVzv6YtayZG6avk=,home,1,1,no,yes,yes,5,3,4,2,2,5
gnUzhEdcJhQxOCK3LdJ0IYSIXqa29WT1OnWPrJT4xIw=,PxjN6/pKCZVhdRoQoWlvTYppfWM7AGhWVpHhOOn5Jm0=,course,4,2,yes,yes,yes,4,2,5,1,1,2
CLtQwQsYY5nQk++KwKoTJch7hI02bNmNRvtvvYmlgaQ=,AACmaXU5vHvfy0LCRFIl+QWbZRJE4+I+eb36uqCfxU8=,course,1,3,no,yes,yes,4,4,3,1,1,5
WmbEh8p4Kzn3ufufRV2AK7gWSdcN2bruaiZaw1zE9E0=,jzRf0Hf2tpSKZk9cLBaI7x0lne0VhYPpZPJgG4oHYRs=,reputation,1,1,no,yes,no,5,4,2,1,2,5
KcgqQLbZ8Xsk7QCC2HYvDd6cVmFaORM9cSPC0q6PSVg=,osV8Lc9ebEKHiYVqLmhHqpIUQgWJDA5R/P4C3FWIlKA=,home,1,2,yes,yes,no,5,3,4,1,1,4
JXQ9afmyYa4rnqonkKl0oVqjEivbnmfF8IpnuDiPArQ=,LERuWyXbzxxE+51dXsTFgVWSUg8RSiXQX0kHZOc/4KQ=,home,1,2,yes,yes,yes,4,3,3,1,1,2
rvCEofCzBZGj4uKWNrrzNTZLSRB7aGzqKItST5oL4E0=,iLsAoqCTgeUT+WnvDZhf27kbbhtXI04OEFQ+jyE5ojk=,course,2,4,yes,yes,no,4,4,4,1,1,4
lrCCzSa6rQRWJV2txiJ0Rm2YKEbgTVup/4E5L91Qkm0=,bRiI0QCwavno+lNLhrQfOV9wNncjGmL4x7Ogy1GX+tg=,course,1,3,no,yes,no,4,4,5,1,3,5
FLNkrX+xYXVQarI1nR/gqukzRCG05FHK+wY33jPZb6k=,zaM/kvpQqnpQ2ahB8c/l4kPa23ryLS1BWM5EeBRJ0EU=,home,1,2,no,yes,yes,4,3,2,2,3,2
DFvjosAhHoqJL5ht1C5EF1qpxhpSJuR37ENumCdkkZ4=,mRcUBtFrM9Ol56JrzWpoBs2DLu3iygNBC2Xte9Fe/0U=,home,1,4,no,yes,no,5,3,3,1,1,1
bfebwGjAMvF3IA2WRqjU/evRWn6nxvbaJMtdOmaHvAQ=,dQFFy+M2+iYQkVl5TxTk2aYstEUzm7H0j615a7kra5w=,home,1,2,no,yes,no,4,3,3,2,3,2
fO1LDNWDlvkOoAG9BuXsec2k+6g2+uwlcY7CEjH8HZA=,hkLbi6AZS7P3PZCbuMfFkstXDRLvJR23LHo+3vlJRmo=,home,1,2,yes,yes,no,4,3,3,2,2,2
KvEO+4N5FXFUGkyBh1V/s8ByYGuuKDFR06rVkeLztDE=,eJSSwLQarPUtNsY6mv5q1NhKAYJ5E8/kxHNCRNnDv/w=,home,1,2,yes,yes,yes,4,3,3,1,3,5
u6OAjrt0xDrS0DAy1JqJXK1mfkbs6SNmQCbvs6vJYgc=,W3qvzzMGA/hk7AwSsDy6vaUBYgrjcEa++kO6hhooq5I=,home,1,2,no,yes,yes,3,3,1,1,2,4
yF8dpVRC7XzB25u82rJVSDOwXb+9rnPXAp3k4qA4v4A=,bikNBr8PbvonV5nvjEECmFSxEvZpXJPFk6QH9n54q1A=,course,1,3,no,yes,no,4,3,3,1,2,3
onMy5BvBuJ9Kx375tQFNfnxJCNzKJ1s/r2t2TZDiFl8=,ZEsF+jHn7oahbc7tMDicygEjc1oJ5WydFv6DBaiI8R0=,other,1,3,no,yes,yes,5,4,3,2,3,1
KneB/+znMZM6+WDLU1eYYD8ZNeRv/ehB4geoUMq8HF0=,lxPHOZ+cIDjXRNJ28TkESF2JwRWlsAQuFZ/9uPgRC9I=,course,1,3,no,yes,yes,5,3,2,1,2,4
bd/SjsdxII2wIADWZUnNt6jqDMeeuCLcxZTheAwqCS4=,9xh3XAON3vEYb4vzPcWDcRCe16PqG0PEHUomq7cgKJQ=,course,1,3,no,yes,yes,5,4,5,2,3,5
ySLQijtz4y138K4COHWzSS+rEPnJREPmCQEKj9jn/fE=,SekAypt0S46hMY7VSu6GDYG63WBK59KHW9UBOQvnEo4=,reputation,1,3,yes,yes,yes,4,4,3,1,3,4
Eg1IktAeUMkmfCCh9fWM+scowadQcjzUWorN05uSDkA=,WvEoNvcMUZu3TvaoQSlx13+af3ys5Uxbb9D2Y5I+8S4=,course,2,2,yes,yes,yes,4,3,4,2,2,1
jFEGsNbJMWo/5gYq0j+LfJg5iQAiOHePVtP1/AFRpVo=,+lbTouMlRWgcqzB/CK/2MY/HbIcGdYTeONTUH+BGaGg=,reputation,1,2,yes,yes,no,4,3,5,2,4,4
hyrzhj6r1oNXIKCABWHP7M/cp33fHXvVphCRoGbbzMo=,ZdVugK1D1xhQjn5WmJ//FbeFD/j2zGcM+Rb1B8IXaB8=,home,2,1,no,no,no,2,2,3,3,4,5
5uxDpxJePzu8sLhbm1llI1+T32B47gp+ketDha1EtTY=,I6cUEdCSal6MjnlqBID6j1uUrhfxANW48k+lyiHd4hQ=,home,1,1,no,yes,yes,4,1,2,1,1,3
+9CxUBffzcVywYNpQqsYg9aXqE7UWy4vttL7D2ISwnE=,95tDdx+YiY5V4ZoE0eMg34o/o8X3jDM4+xV3ncSCsME=,reputation,1,3,yes,yes,no,3,3,2,1,1,5
I84r9ZXpm7qDTxOFoT7Z7d7h0mw9hsEpDpB0Au8t7PQ=,3sRxEWYL9MpqCnltVQxIZVxCQYI0liBKStwSZbGO+pE=,reputation,1,2,yes,no,no,4,4,4,1,3,3
HJ+u2zkoUaVsgDIQuSvgQNRCcmRGa+mH7sdxQ8ZNM3Q=,ENcsJbQ9zYVIKSVYwhCYcWYOg1NAkTDi1AMu5DlKCrA=,reputation,1,2,yes,yes,yes,4,3,5,1,4,2
LmHvc2wDNqYtnlbcaquIJHzAWiXu9/N4TEAWTXqr3g4=,lkhpTJF5Y6pYBDT96bqoKSYqKtW39egfsdcKXDqicp4=,reputation,1,2,yes,yes,no,4,3,4,1,3,4
nB12rZU5hNpExaGUZIRJmBY2wMRz9uOcMJ5IaS57MhY=,zzn2OTWcWsidd0lMVwkJYM+ixt0WqqMhQvvXSWM35Sw=,reputation,1,3,no,yes,no,4,4,2,1,2,4
nQNzj6zgVKYcRXotUaHo/PIMLG7zuEy4lXVcI67PG04=,zIzaldbucrI9SLvpduSQMc1KiGk3M0QZWk+M+9QpP70=,course,1,2,yes,yes,no,4,2,2,1,1,3
xhWj6geNLa16iFwdoK+5a5NAWUSEteVNLfZdq7+Pqv8=,cAZrSFS2i+R4UEY/J0O9ymX4is/fIuJBMlilzDUEGCs=,course,2,2,yes,no,yes,5,3,3,5,2,4
27MFrtyAeSIP84+N0r6Zi+IHALzO+Al6abzsgCeKzZE=,vy3tgAAK7WFDWC8ACuKaUfX7QFpnb5m0utd0yRRBYEY=,reputation,2,3,no,yes,yes,3,2,2,1,3,3
CRUrK+h/YHBT+DOIro1t56eCS7rkVxZw2LklFuO5pvY=,KNIUYn6epaoXgZQ8pJ6k+OSMg8Bf9RA8zYhBwZbSZ40=,home,1,1,no,yes,yes,3,2,5,4,4,5
ebHVA8wKz9LlTIhwuwE7l5gHoOy+AUW0+2Z4xP5BKpo=,gU47dOg34942c/aIPXrNzOPMczLQOChOGeQ8jyvKpjE=,reputation,1,2,no,yes,no,4,4,4,1,2,5
QblCVBywyQt07XMC0vpz98+USLWHg2KA+CLh5bIrYtM=,ZuMug5/+i6GZ9yIs+TVxnvWzZ/3X8nj3wQ5LikJdpmI=,reputation,1,3,no,yes,yes,4,3,4,1,2,2
FSYVyO0rB1nY/gAzvHfaaojzKbWSnPBmD4hnNL1n69o=,k/x7a/gRMlqOL2VZspXf6uHwFg2sVMqIXo1vvIAwqYI=,reputation,1,1,no,yes,no,3,1,3,4,5,4
xEHKrL3YrxoAcGwqfpzkanSJlhsr17sOa8vFXQrekrQ=,ee+6Sx5L9WFqrN4ZAPgnh/egIBoAxLNeSxMXQapYpZo=,reputation,1,1,no,yes,no,5,3,4,1,4,4
qEgs66RRjdoUyB/HPJpUPggK9DeCZDR+3R0gf3Nbllk=,dEiO2ysv28kTULU4ag9GpMbnROVdGg07LgRVNqb3NFw=,reputation,2,2,no,yes,no,4,1,4,1,3,4
9gHQPGZOHXyFRR5iHUdTaljNCJGKOUxVX/rBimjgEsM=,t8XrZnRRTCTT4HoXOxyTGyEn1div1g42BYZ9nfiv06s=,reputation,2,1,no,yes,yes,5,3,1,1,1,5
DV0uJZTu8RkEqtzYKTNXhSJq8mPTz0zDRvjtSAyugdw=,p2OtQ6m9wHBCusJEpbVMOpyQ5pgVu1IBwZQ52BB5Roc=,home,1,2,yes,yes,yes,3,1,2,1,2,1
2hnL2+aimKz728viXc+6l7GaWPF2XPUqH4ULcJalpEc=,/u4FPVlpXtmdfWPaurfD7OuYY7fFsTZs2h7NJv9+kpM=,other,2,1,no,no,yes,4,3,3,1,3,5
ueniz6lFqLr2I3coYZQe26JI/sosKI1+iSXqGR2GCB0=,SfWLwB8s8HDcB3Pgh/VnICt2Ia8fhQIFy4q7tpE8Bzg=,course,2,2,yes,yes,no,4,4,4,1,1,5
5hBPqfQVwoofGRwt5qXtVXXCUFmI+nWjU8w6jOe7Okc=,QEhtqai1hw+baixm+lr7tScW2J63MCuJoYhuTnd5GQY=,other,1,1,no,yes,yes,4,1,3,1,1,2
WHTQRE73NRSPYt8axlLRjLZRSziNTyQ+ynka+IiIS9c=,+DsnPfq+lN6zghJeonLfKfzgM4zw1PrYkDmT+u4Iyps=,course,2,1,no,yes,no,5,4,4,2,3,5
8yaF6fEJixmIonc3C2TfyUN3uczjmjZrAP5lRhs/kMM=,w8zIpPQwPhEaJNAvTdbuA3ZPW0jLYnrD1jtMzrU6f2Q=,course,2,2,no,yes,no,4,5,2,1,2,5
HvD2PxtkZSXHeuItWHkLnt4IwEIvC77N3vFktOWv8kE=,Vh7mt35xmEXih732HmNmNbgONhRqmp2jBJiCXckIow4=,home,2,1,no,no,no,1,3,4,1,1,1
N6m8HpjA2EtEDbz0R3dat/Y1pmvCuWNlY8P6FS8XKd4=,ajphPSylZjiGiFI2yaeENK4rakcJvGra0Mbx07zII4o=,home,1,2,no,yes,no,5,3,2,1,3,2
T+kv2qNy16UrYNwuLhtpprSEupcN2egnaTaP6V3KQJ4=,9xF0LlbA2kHrEYXp9eKFqcmcxTNXtys6euHpEHMnEmU=,other,1,3,no,yes,no,4,4,3,1,1,5
S90vhbBIyVvuQmDntYXHUzUKnLXop5NASGQuA9WIsYU=,12cRC++wMqFFgck4w2zp6U8+l6gqiDrnwzkDs8UkElg=,course,1,2,no,yes,yes,4,5,4,1,2,5
lrU2Ws+T/7Z1Agc2H7Vqbuvr2u/5e1vZnUzKOj9wkZI=,aPogzrcxojgLE4AMYc+LDTRYoefVEaF4ejM2X8i2uJk=,other,1,1,no,no,no,5,4,4,2,2,5
tI+g2F2YyMHA/gB/NoMJRtt6ZD82i7lPLfRlJicQJzM=,ezZt4tkgauwYY+ccNjguppLiy0VmA7Sb0fzDYt9hmqw=,course,2,1,no,yes,yes,1,5,1,3,5,5
5PLPHjvOmyGcFOJ40ELcH2EAGOmwW4Ot6fKKWSZUlnc=,uXs1o7n8Vl6Lw3t+us+EvcFmApzKDxdSVjucUKXTuEY=,reputation,2,4,yes,no,yes,1,2,1,1,1,1
e46nvrysNXDK2uD0T0bTlsjsrBQgfgaZp4YJx77c4h0=,Cj+7dT1n9/Uzkv3kZdRZyVYXtaxtWZ0xFGYxEtBlSWk=,reputation,2,2,no,yes,no,5,4,3,1,2,4
CPxIWtTmsH7DhwR6g3ZN08z/+z8ZydlFyP6skIxHA44=,jt1TQEOL0Ltz97VIKjJQyKgPq6UmMUxYHu+DSOkZulA=,course,2,1,no,yes,yes,4,4,3,1,2,2
Odfud9OygGqgR//7xigWJR9krhtVv8vwhS0ta5QUEYk=,QuOm2nM3yUpB3PmLWCmmda6s/69umlCUXWZOBwTWNkg=,other,2,1,yes,yes,no,3,2,3,1,2,2
/U+WbaRfujhB+6fkNDlf3qZBMO3fcLGPVaR5NjRUg3k=,EJ6uEfswOdZxkf7c9M1Uf8UfeH3BA4E4KmOuisDw544=,course,2,1,no,yes,no,5,5,5,1,3,3
s0swHaVtFPq6P2i7ce782Jy4ZJEOMLCS0VbwC/hQ54U=,N3928JWq2V7eYuPQDOFWkJdeNkyFB1Cgvp1yAPLtbXE=,course,2,1,no,yes,no,4,1,3,1,1,4
Fzj8qYZfxeot8V8nTXPPcTmu+AmQk86lbgfwP/+Q9O0=,33knSsbEwKDoguo9AH3jn+zHSjZjeUW6F/241u31bgE=,home,2,2,yes,yes,yes,5,4,5,4,5,3
OX0WulDtv2PL7HN8my5G52s1KvMeaEHJ1oO6IIOxozI=,KtSbMa0LnZh93fTYtse9NIlf4Mk02wHYVCGwF7b1xUc=,home,1,2,no,yes,no,4,4,3,2,4,5
P+dKS/XDEdUnKFh+Tz/AKRB2HZNZrPnUqbTyIQIKRhw=,hQasZI/z+Xn3KS6AnVWhU7o2qPmVkMMF92Xgus7LeJ8=,reputation,1,2,yes,yes,no,5,3,4,1,2,2
AI/iklKp7a8DkkahvkfyVToKGPU03neHyRN6HTAzy9A=,P3h/rbAMUFnAKnBKZ3zID8CmeSO3THCre2p8OftWvgM=,reputation,1,2,yes,yes,no,5,3,4,1,2,2
l7uak+S4BYa+gnzqfHrvmbP7rAqTBR3wUnMWw7Ua1eU=,0rTZ6A++P5Wr7eCPVaPm/OxWRmHZjTN+v4XjOdKC6bs=,other,3,2,no,yes,no,3,4,5,1,2,5
euPwiOulatts7s4mL3dmEWDurEX+w7K7KwjG8rP6ggo=,69K0i3dH97sga+Z6rtlTLP+wPhvLccrXbwQgSpJ+qlE=,course,4,2,yes,yes,yes,5,4,5,2,4,4
HtI3GUKzNH1lgJjSzk/GNLICim7Rt2sY+pIGZsOakns=,BZ2GdB+J5JJNEGarINWgSrwWEI6o2Vl6jnE8odkrvls=,reputation,1,2,yes,yes,no,5,3,3,1,1,5
AFAblU9bnE0nGwJl3yQaYguj7bsx8XRHYtN3/5Pkc4A=,jY/hD2XSLiViaT/S9bflu2Ky+xspazoDEdFwBcajZ8Y=,other,3,1,yes,no,yes,5,5,5,5,5,3
KJWXaVjnutPMY3PVzpauOT2fq04xOdB/yif3PpLucJI=,J5F/Wd/novU1X/CtsTcenmaHC3tqAQi/NVcvkBr1bPY=,course,2,3,yes,yes,yes,4,2,2,1,1,4
ts+E+lqEXd+xkNRmSAFWJJPpmQDj5JPol1yPCZBsGEo=,vLPE9/hJp4y9MBF3P50PmYDBPOjX7lj/by1pmL0Epb4=,course,2,1,no,yes,no,5,1,2,1,1,1
ozB5DL5q7Ih8axVhHv9ix9SpMFc/lLv0SmmWOnDWlwE=,AQVsXder1FpzjWYYm42Cnu2CRUUC+lWkbcp/awbAbhk=,course,3,2,no,yes,no,4,5,4,1,2,1
11esUzH6IgWc5zhW9vMsZlF8sePNWrqzr5uP6Yj36mo=,BrsuYuwQfJj3Q1C0SOBl+w+ypm4Ihe1EPFzjUvgGaXc=,course,2,2,no,yes,no,4,3,3,1,1,5
DNl7VkAczDFDNfJJkugNDRGx2bonmMdqHJbGKwNi6N4=,PIRe02G4MSwOpjHdMq/y3DIv95zNsjlva30VzBKDAic=,course,3,2,no,yes,no,4,4,5,1,1,4
ht1+le1fNpy2DAfOacgWLOA7jnq/OZ4bMxgSocXSil4=,25s1+FJR9tvRWK2f6f8BZpCwfg7+yTLNoCH5pfvg8bM=,course,1,3,no,yes,no,1,3,2,1,2,4
K3Fu3pWG4S7IDVgVuo8RJKYRWQfxcnsR69WHG+30dRA=,4BpobG4H/JVVUits/zW7t5n/9Op32d+mAqziXXpdCLE=,course,1,3,no,yes,no,1,3,2,1,2,4
UVsuZROLjDbvCq2hzjtZuiYrcG27ehXGRWnCeFDV5bM=,X/JyoBXhKmY1qvMCtNv54Zup1aeeAofUCfGzKQ3vDiI=,home,1,2,no,yes,no,4,4,2,3,3,2
B1PzBCCSSN+jHa4Pn2Af2EOTzvCU6SS/WPXSX49OX0A=,EL+VYEB0Yp1LP56MUCSX++rpQI2UtKlt4g55otQ0Y1A=,course,1,2,no,yes,yes,5,4,3,2,1,2
o9kdB3vu2T5ONqfkTHLLhnHEJdN0606FrMZRn2t1z0Y=,k22W3/swI8FASLrCZHDOvX/9n10Pu0eyp1i8vQGBqLA=,reputation,1,1,yes,yes,no,5,5,5,5,5,3
12ASt17hByi81dRCkP2RHIim6Pw9xjd/eqA/ALdmUuk=,hKfGVDIGUud6PfpfjDRkF5u2SBV8nKZ24I9/ewAdsWU=,home,4,4,no,yes,no,4,3,2,1,1,1
oxNSWrOgLOYIrVg3Bw9HTDsbdp4WOL0nq9RiBXgHGBc=,UCQEJ2Sq0zWsZPA2hg2Tfg/zIkNunawCG1ZBiM+W3fQ=,other,4,3,no,yes,no,4,4,3,1,1,5
o7IDbn4kUKesK04cNj/LI7gQQaFd8V4ZvqIek4hUYns=,fzMo3TnXtQcxqxcyPiuPsgdBUUlBwJsGOhBOlW4c+hk=,home,2,2,yes,yes,no,4,3,3,1,1,2
fVkTTG8rifKjylDsJJft84z3F+jWSfVNshRhxS5tvEQ=,r6v3Sqhz8nZIX2TYvcUbq6/SwNivjGvbMTrWAj41yB4=,other,2,1,yes,yes,yes,4,2,2,4,3,2
8tYaMR0hF+hLZkJOy+03zYhN5huHWCS0Nt+74gtCTkg=,BKIwppltc8jF/YgRte3tnrh2DRg/WmB9BptzQP21Cy8=,course,3,2,no,yes,no,4,2,1,1,2,2
ji9VE1oxA3en4xbB8T6juErzFJ3hO3oi2aa4z4IHcAk=,+sqU81ikvFmJWKQ/S5YdOT587NuAsN1rgPXNKdtw2Dg=,other,1,3,no,yes,no,4,4,3,2,2,5
p17ffNtWAPSRKhvHotyAW0obmW1WWNPFI3VGmik9L9U=,387FPyZxwynRVrXuG1knpuR31SqgVjLDkDn80CD8xiw=,other,2,1,yes,yes,no,3,4,4,3,4,5
b2u5pUQr3HVWIdO7FlGuflncZ7igRJBIf5nPZpT6wfQ=,oot8dIZ2O7n1osrmhTg/6e3T/xh+r+OCiZ6JuWyn+hA=,course,1,2,yes,yes,yes,3,4,4,2,3,5
ZrG4FtQb7vX8QjSe4NCSUEMsJO/ppZ6Q232+lwSs11M=,x2F1b8u2r3OBFnv6qTyxcr+GH7CF34VMWIlj1e8uQvg=,home,2,1,no,yes,no,3,2,3,1,3,4
GSf1xQl1xkHxSBqbwLT1eK+ybBKYgrXRMLwt9lTHbQU=,sgOnamAoUcUMOKL8dt0LWlRzcEXVcRFEwLgIMTYzBgs=,course,3,2,yes,yes,no,5,3,4,1,1,2
vTQAsCBzkNvW00nfrD0jswzlx9CfU2xswhRSMn9zuDc=,Z4mHs0b65rRh3qnw6t014aOB3aglv8nUniYQbcNWDto=,reputation,3,1,no,yes,no,4,3,3,1,2,4
Pbn/DhtiMKP5veJIb9YIALa/oAY/V4W/HGGJGVjN90M=,KG2wHCuYYKf07aJto+Br8puPmPimcCwuou55aG9zWaM=,course,1,2,yes,yes,yes,4,3,1,1,1,3
tWkl3UiVg2dEcY0rV9qO2IC8uY+AlXaPY0hOyr9SdqM=,RHrsRCDOqjzvleH5Rbx8XZ+HstyfxsXLDFwwwfIlhtw=,reputation,1,2,no,yes,yes,4,5,4,1,1,1
JrlGePUsmmHMbdKiOD9N/NS/KFel2DbfArihj2N2kYE=,Ib+Pfi/YZZ5xOUqLRWf+pmFf2Hbuo1/2Ajl2lHQIuNc=,course,2,2,yes,yes,no,4,4,4,2,3,5
yEj+nA+Qx0jAJw4KfuW1k1dXIkSTArDHOkOSjnrvdUU=,0lEJndsIWvkV3tj61JNHv2JxgkYWRq+vAzJmxJiA6kk=,home,3,1,yes,yes,yes,4,3,2,1,1,4
yME1X/dEUJrUzdckSLJ9qgZJ2yNHvQULggqcswU9ciQ=,W3MilCfOnS0/lP6vW/orkS5GDl60cRqAak0RtSsTulA=,course,2,1,yes,yes,no,2,4,3,2,3,4
fuC0RTBGxHbh1apcd3K5fa6m1GdlRg7It6Lf+ONphDk=,1WMMBhYp/kyLmXw7A5T9HqZhV0qr1JhOSE5HJTPeUAA=,reputation,3,1,yes,yes,no,4,2,4,3,5,3
h7evtO24HNqlrWFVpk0ZGylaM8Olqov/p0wJuQv3e1o=,JET9O3XyWDp12xesnNzooSBiAQsmPwdISEwTDwUFj5c=,course,2,3,yes,yes,no,5,3,2,1,1,4
ENlUsDCyjwsn+kWcxS70lVrq42B3qwDd/b5MJBVGklY=,x6BtcQm7+URKeyF0XEW55Q+nHbSetaQTHx8gbt0Ew0o=,home,1,1,no,yes,yes,5,4,3,1,1,5
2NB0aKIvzLK0HWJIS8g2oArwSzmQinQGewk2JQiFwZw=,6lySOO8jy49hIVEi2paQ0vSd31y8yLUmMlNjsJquC8w=,course,2,1,yes,yes,no,4,3,3,2,4,3
QSiUtDh6EkF1pYKWjZOdNEe2VbD4yrbNhtFEmdnZUlI=,9vdEMIBgd/QEjIO/okhDQ0fI6kTAYLPXQ35xtF+aYsc=,course,2,2,no,yes,no,3,4,3,1,1,1
lDuSpyRCq4xsklUniiUuW2WUtkzRZd+EumNWFfv9CS8=,oJUe5xY07hrNHW6hS9pN8gVfGF3kn/O3sP9I35oqRrg=,course,1,1,yes,no,no,4,5,3,1,1,5
9Jp2fjNrB0JnxgxDwWFfc3DrFruYG9hIEit0SGSbh5U=,qQ0TvRYofXfCsdsaKygOOnqUJoLA2qzJEg/PZjvnutM=,course,1,1,no,no,yes,4,4,4,1,1,2
TJrWlWjj/jl6n6oisZSzoDRVXTVAv/zW/OwGGXy6iVk=,VYaV7BCQWev8hHxSCQIEJu2EfgDB/gPcd0NTz/brXeE=,course,3,1,yes,no,yes,5,5,3,1,1,3
ObBX8NAlBJ9/r2kJzndc99ZmdHoznhaq6GfGusyQDe0=,Qdal2/NuP5fXefSPJ176hBCNcZJyB5HtcJagy2fWpjE=,course,2,1,no,no,yes,5,2,1,1,3,4
z+mh0yybR51hwPgV9Mm19xjQ0NxkP3qzrTb9Af6snog=,rI4EQSgYjt5gqosduLtVljv/3i5KKvMBRy2//btruT8=,course,3,2,no,no,no,3,4,5,1,2,1
FPyuE0lkEX2VwFNqFrlZwUsKGqHNONoBDgvJUB2PmWU=,T60tUVwKXwzgEqggxbH6ptRj/NFuzOfmMyu13yG5kJw=,home,1,1,no,no,no,4,3,4,1,2,1
dVzl21DHdOr+zdHW3Wu1AL/fGm/dpZ24M31ZhsCBRZY=,eU74pZSDJpirYIFJraq+X6CIqvaNgNvGJ3jpRi01xNI=,course,2,2,no,yes,no,4,3,5,1,2,4
QC9vJPrsr1HhpaO37Ulqi4HSm6lj6WKKqppWWfvJCn8=,HmGws6A6dXFrgKQ+nM8gzsmyiKrMw1z+VogTlTAYnh0=,course,1,1,yes,yes,no,4,4,3,1,4,3
T045Zg0Wnyxsml7jFMtPgTlYt3GTZpjRPa7O+wpAhZc=,uiDoIOuTp4a9aGwRx4B8in+vKkTSVx9/nWGT2cLEMas=,course,2,3,no,no,yes,3,3,2,1,1,2
qi7zkyRXYOFKNLwTEnoI6/R3tUqNfsl0mJIBGcUocUw=,sihj3FmrvACdzgYBPd+ERcgG67EHQNKsDVoOZClFZaw=,course,1,3,yes,no,yes,5,3,1,1,1,3
kDqSylsXT88T59DA0svAEDHMzhveju+56E2OA24Nzkk=,uVyrsGA3iqG1e9+8/XdibfeJoyfmMuJl3TiG9Mq9vu8=,home,2,1,yes,no,no,4,4,3,3,4,4
5oyzLFpnqqg8E6Acn2xpoi91MKk6UihgkkKJTtQSwRI=,UtF/+Mty2T/D7iAG46J3Li3V8mhEL9pXq8+BVGwaBIs=,course,2,1,no,no,yes,3,2,3,1,1,2
0SubMq1sY6dVq5xWPk6FX5LkGKYagEE2gMkpFfOhb5s=,y6DjtOlYy5KYghYyizr4YA5emgX6DZzT2l/fMtX1pr0=,course,2,2,no,yes,yes,1,1,4,4,1,1
