姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
ZQkYBfSNd4qG1/GUP0Pd9nUaj/DIaOSAh4CGSs+qnOk=,93hDdL4cmrQrcfBK91AlyfI1OEPtxqmXZfV2Nu+YhJk=,other,1,7,yes,yes,yes,3,1,3,4,3,3
UcG7sZvnxvxPBKNLIx1AGUOe/K2EkstmdDzx8MzzjP4=,8p3qa7jxPFMm7d5jxckBVEeMob0fNtChocSWbShuIzc=,course,3,7,yes,no,no,2,4,2,3,5,1
m3M6l0rM0Px8Xi3FLI5bsAiRyrunwH/i64I6CoZrr3s=,38OXrEj1tko0+iZu4tqhsa2+/SjCnij3PPzgQqVKZQA=,course,8,2,yes,yes,yes,4,3,6,4,1,3
HeJqSZyiMxfrPGNO9ygVrwAW1waUaVTiBQKXRjwQFXc=,J1xF4cXuFQSc3TpbFCYtFfcR/Ei3B+qdtGawUjPw2kU=,reputation,9,7,yes,yes,no,4,7,2,4,5,5
4hSYWG9Xs4kTdNWi3K/kBym44nkwxM9f9isopEBdcQk=,eX5F5muOn1Yn3cq25pNiVsBL+1Lr+tlZeLDkF6E2qmQ=,home,9,4,no,no,no,1,4,3,1,3,5
nOHVLxdq1k8QOR3DrcZuml0q/RA/6i344MlgCJcqOMU=,+xZOyzwcAU8n6mnxjsGp+ErMtWaXuASSdfpbEeUiXfQ=,other,4,6,yes,yes,no,5,2,2,2,5,4
QXE0XOZWZ2iS2gHIW8IyHEwFKyO87xiRieeFSpjXmtA=,kguqTHUMDiTmI8QsEJxa7VcOJD3cm2i+6lGtzMEgH3Q=,reputation,2,5,yes,no,no,2,7,4,5,1,4
sCsu70jfX8/tfOzPjPM2QrYnjJyd4CPG0Cc1zS9ybeE=,V/c4Zv92fCY1NwkX+tS1hOs0SkzNXUS6aU0Zr1xlInc=,reputation,6,6,yes,no,no,4,6,1,5,2,1
dHgAnxI7skgBftdCtBMzwiy3uktLF80LCjsuZd/FObM=,Y2mtyKU4a0jsIHfoA+eGTSigasfj51YtRIKDcwUIohQ=,course,10,2,yes,yes,no,1,3,6,1,1,2
I04ARWjI+yiGzjx/AzdZuIAqwbcUDYAY61Sod+s/xqY=,vDXlZwKsAvt0vkWT/3tpVq34j7BBLUgz+HROsR6olwU=,reputation,3,2,yes,yes,yes,1,3,6,5,4,3
XFGehWf5I08Att5Xzcf8xX4OOlyM37aWVhk0j21lEtw=,PBC6A/F3cWx+IFPwJ+GDDO8ii3FQ5UttQqQBa+cd/FQ=,course,10,7,yes,no,no,2,3,2,1,4,2
UZANqrk9+RA1KzcAuI+P4DecY2ieS9ujaXGt4dD415E=,S0SNONp3JYXGW+qe2PqVRyLqkMCvSm6NWflUpqtjcmE=,course,5,5,no,yes,no,5,4,1,3,2,3
TBpbG7y7nsZ2d7uwgMc25kA9//Cj7EoV7Vzj3qDEkmU=,Mh2AjtBBrMgfh0Pd+X7gF/gAbIfPF87JrbrckdleeAM=,course,1,6,yes,no,yes,2,7,5,4,3,1
FJz6L6fH/hIDty0ogzgqxe3aLIsfI0iCaBOqz22wThc=,jaVu+Cd1T22U0R/Y0Dsy523odmWPLuUcXXmjIvRYcU8=,reputation,8,4,yes,yes,no,4,7,5,5,2,2
zu2tli0y7orKxqIbbPhw2Jd+P7GSbdLVlTxK7xsgNSA=,xY6BuwpcHmB4t3fTVyc56Q0Zz2W/RF2sX07j2q6IFjI=,course,9,4,no,yes,no,1,7,5,2,3,4
pS/alPMuF/cwrLGHkvdLftP57HKJO6g0PrpJ3/vfw9o=,FE68FZ6XdKyiWPNCp5BvYuhr06dEsgye4j9IdUbV+vM=,reputation,6,6,no,yes,yes,3,1,6,5,5,4
AVkJZGI9qnjIxexDYteXQ+vhylSokS4ByB6NDCH0cRk=,7RsCKDDvbcnaHW72Pohbs2sPII17ITX16jyU6OQZ7ag=,other,6,5,yes,no,no,2,4,4,5,3,3
LXqJ7AZjPaRaLKz2Gxbv6713TGTUc9+yxyjZLjVL04Y=,KRbSo0OehMczZbQyNS+jCMuz7CNRZ6zmIO2ZorzGFwo=,other,2,6,yes,yes,no,1,3,3,1,1,5
Zt0QEeWw/IjvJR9rf/5WIwLZsVnoUuz1WaZwK2w8RIU=,gVRo8V9nB1qat7JKFzQ4mq0ZPKOLOHwHws/IolYj9iw=,course,3,3,no,yes,yes,1,7,1,1,3,5
vPA/kDGFFHG1EeTQsYrhRI0AcB6lKhCgqQFME41Tf98=,9YP9gbsLSuDgMRhk5RWS1CdMZi17MOFB2Pmu5x1xGKY=,course,1,2,yes,yes,no,3,4,3,1,5,5
kkGiPqE3z9o5BcfZc8LEx2bVHH5yjIEq8kZpKHhz8ZY=,BNFvnVuGHzmArSrXTtArmgXcYiKSOSrtxWDzHHYMCxU=,course,10,7,yes,no,yes,1,5,6,1,4,5
DcFG44WbmN8qJy5MeYEcvwNwmReYjwBCLPZLRR4fksk=,dxZFZ7W8iMVkaHcSr4Gatoa4Jb6Emm7mO8Jid5gSZUA=,reputation,2,4,no,no,yes,2,2,7,5,1,2
g86JDZ/tuFehkxpgFewrTqTqr4m+bIc9JdOezfjYA/M=,7MGvhXpb5IraZuhUXudakjbQtIiyAD9eRFlJAN+vJsE=,home,6,7,no,no,yes,3,1,1,3,5,3
oC03UqxyWlcibAGLfGtWdtTHr0jsOstJ92emEDLh3Z0=,10b3GlEWCGfXu9VW5hIYhSsyfNZrGfw6DKV3IOH09OE=,home,9,1,yes,yes,no,1,5,6,4,1,5
qcXXQptE6oV1KMjyhnPdTCCTI5q1tVSJLUli6fDqIGM=,2imlV22vlaRZkGa0ui45UXQvhH+R5rcYvdnPVWVcI8Y=,home,3,6,no,yes,yes,4,2,2,4,2,3
w41zLlyvJewgPJcwKe6eSuBq9YVOKTFRm1JfPRKB5DQ=,MyN2ExfCeL5wPVgFxdAyNPrp73RtO6ztFcn4NCb1hpk=,reputation,5,5,yes,no,yes,2,3,4,3,2,5
EW4cWCFIFRd0N7urKLvEkmD9q3YPGnU/C4jUb4oXEIc=,QM92D+vzU4XKMIUW70Oe5oKgZPNUQQViDbqvwkjvDHM=,home,1,5,no,no,yes,4,5,3,3,5,3
oiK74NsCDdGeerHSCioFAl5Xk/b637T6TQnAkUot7HY=,5Caof0vo1Rr0MzLAkhFuHDWnF7G+bSPD4CiZI7HvAAM=,other,9,3,no,yes,yes,3,4,5,3,3,3
/kky/mEjkIPC6qFouxLnFkjB4yg9gHDotSgRtDUltos=,keNOxQ0K356DQd47xkiF+U8KdOobB0O+0NVEZiIjvXY=,reputation,2,6,yes,yes,yes,1,2,7,1,1,3
MBtrpiR3d9pImjYxKUYARDQmrxkAe+GciRRnfGnw46o=,LgV2KvnXb2H/WEF4YOrZ3tJrbwTe1J+heQEFRmnHJiY=,reputation,10,6,no,no,yes,3,3,5,4,5,1
jedMnFW/cPiwHdPqucE24XBTzL6nqR1mLN0CkhlQb+4=,RuOhXFwxQZBwxwkYQduEmfOLmwuQu0X0MIg3Bg6nkas=,reputation,4,6,yes,no,no,2,3,7,5,2,5
m4VN+fiMANpJE1kI1OYwisg/dncUgrV5sdkdKlJ8ay4=,U2E+zAH7CTL20IY/h/75XU3j1sokQgOi7g2PHEXPAIU=,home,3,4,no,no,yes,5,7,2,5,5,4
xvP7nymN3yv1gp3wORelSHkZiweCegYZ2JOAHVhY7vY=,g8qjpe3vRWkgctOBlqEb+U8R1pEoDQ1y+yO6FEQnBcI=,course,5,4,yes,no,no,5,2,6,1,4,1
OZIqvOzxJ3OzSmUucFr1YpgoMNQPk84LhTCsDKR3zU4=,PEnvzq/OIGIdjRuFvVVGyAqKpw/+RsQK2ACRu2MwEBg=,home,7,1,yes,no,yes,4,7,3,2,4,4
+2lMF3j8YA/0V89aHAyjUSUJmy0ZEJmDZo6aOUb35TQ=,XzQVYhZICY9mheq2Rksw64gZYdF4t9K0gp0XD/ntXBo=,course,1,2,yes,no,no,1,5,1,5,5,1
FXgvSREtSR3onT26j10V16TI/qbGF5Jq9z6ouNbHlgM=,KwQO8AqHWEOTjkrMFjf13R3GMFDMXlE5cF2MDitvXOg=,other,9,4,no,no,no,3,6,7,5,1,3
SCU9ASJDqCiwJhqOc/6/7ZlrORdbfmgos05nMR1oR1w=,eD+TPn20oqesOgZG231+eH7ZCRKYt2AeTCR+/VhOOWI=,course,9,3,no,yes,yes,4,6,7,5,1,4
hqXpeBJkW9gB5fgi+96kmCYy90CFB9zjjE60NkqwTMc=,ZlNDy3f3DY53zYZSLkgVrR4CEPjaFkj4C0qPjMrupCs=,reputation,9,5,no,yes,no,1,3,5,2,4,1
Gp1yrqt571cYBPAdXTodN5Kj3EZPobk8c6xC55t6Qq0=,f7JNoau2zN1kkFCqrlGx/KOXZe4UmYjRSDKDaJSdUc0=,reputation,1,3,yes,no,yes,2,3,2,3,4,3
U/5hqWgexF7AJ+ypP/aHreLWLTFptuY1LauKQZIGp8c=,+5SrJLoYiHon7Wg6POnX2YgjcXSOEdAXRfcpgQxubn0=,other,10,3,no,yes,yes,5,4,6,2,2,2
7x1LfO2G4cfxbkBaEIOaLEXqlaArPE6oe/3wHNlDU74=,tf8XMYS/W05vD4r4PBvaE9M+QeOZXzTzdIpsa95xaO8=,home,10,1,yes,yes,yes,4,3,5,3,2,3
XJk1JlvCDKmbiFDyUSuFPu/XKbQ3lH8Uk2V2i2d0jVc=,JHT3xDzRmlDXM0b01D46j4yePo+evlznQMUakXok5to=,home,9,5,no,no,no,2,7,7,2,3,2
TLZWgFIGKOV1kjxDbKIkNSuBckSr5+GpjJRXN+Wgm0I=,rLo+D162VO1CHQrilNWf6yq8qwB3UaMz+wYw/89Qa3U=,other,5,2,yes,no,yes,5,2,2,2,1,4
2zTTLLiv2KQXJHy3mF1wddW1Ah3JJUCQF07mw7+4AWY=,Jhjes39W3ye0y+Ad0oAl0Kf3CMEIdw1QBd77rlXbs+Q=,home,1,7,yes,yes,yes,5,6,1,4,4,2
EOSy2r2iWIH9yvitLrs6eJwqyUeYiEslnINWzLdDs3g=,OmsCSGFJCWqLhRvMT0r6DXAimSdFDMHs0rxftalS+CU=,course,2,3,no,yes,no,5,2,2,5,4,5
YXC5ueaz03TgVPGkhyXSFBGXd8RpjlsbqekrhMPA8T0=,QTpxrjJNeSL/D2t36ymBeiojb/GkdfJcGxSn3dh4EdI=,other,7,7,no,no,yes,5,7,3,2,3,3
SHd/Rj+KbtGAFg4FZ2vZqvGGputoc/MBLx//NrVXctU=,2X78QkmPCzICTvZCF4MS/GzrUo2h2Zsc8GiZCR7qvCg=,course,1,1,yes,yes,yes,1,5,1,2,3,4
hOIdsO8DC3pZ7HFMUTlNMLZMPgdffJEEugNsa45uw7Q=,3ugGFztBUZf59tANMm9jNatYH0FzPweCISAfI9C6lRU=,reputation,8,2,no,yes,no,2,4,7,3,1,5
D2OhL2ChweHbIrHiqfcJH3CiRTQiv/aWUAIMlRjXEys=,FpcJEk6fOHTUEn28W7lfvQOC0ub5ZW2C9A8o++Xq7iE=,reputation,7,3,no,no,no,3,3,6,1,2,1
7BzJQEKFWKyO6v7vtW6hOXQt1vRj/+0bHDiHNuICYls=,anCyrD04JRwkbwCy9BKdZUMOUlCUVyn3ZEVU4Z7NU2E=,home,8,3,yes,no,yes,1,1,4,1,2,2
+O8GhPTfsGkrAMV1YWO1rrKsTmRJXs/reKfL8qQkvTs=,JGOj3ELjOArsXda2jtsIPnC7XYHvhgB3f6fNMzXIwQs=,reputation,3,7,yes,yes,yes,3,3,2,4,3,2
BthRkz7O8+5SzA0CG9YuVDG4egKWcXTMIXU+rIISPlQ=,eeY/OoOEZ5wgSDo6/O5yD3NeJASqhUfO09q0zjf5nQI=,other,7,4,no,yes,no,2,3,6,2,5,3
YNnjsh6byEaf7GTNgOA9RgC7qm8ziY13fUzSyF99P5c=,pAhgDndjqTB7lObmA73HkEAHEm6g3PqNlQxxkLD0tU8=,other,1,4,no,yes,yes,1,3,1,3,2,1
8tP7Ey949uQDePJYSHXanomkCjxU/YyBvZKCuHCERCQ=,V1o5SThxSLvv1NP6tO5EDTrsTmEpqefw4BJas6F8VfE=,home,8,1,no,no,no,2,4,6,3,4,5
bZs7bmQIj8SQ8NrOHn6hC6CdP9Fh81it8mwBpwYcxAM=,0GIA2aW6ojn6xPzxyAg8YWqvIhMqZ112xEOU6gnimzw=,reputation,3,1,no,yes,no,1,2,3,3,2,3
K11RFvWNRlaE991IJGS4vLueaXsRvC5EXNDProwp/1Q=,ZDpzcKibigSSikwqX9dU5SRApirxBYG7jY5CYK7YKp0=,other,7,3,no,yes,no,1,1,7,3,2,5
9isHC9M4/eBmN9os+PMho/Nb8M/GmYJ79de8pFFM6CM=,Ju+E588eM6utOleBbR1VUgexYZ/NZtc0npDD8j1vBno=,other,10,4,yes,yes,no,1,5,3,1,1,4
o7RqCNPFvD4OXjqoOg4wpgkhj+5JMyAeFTPP+PFXOGo=,bTAdMDqelpS7YUumkV/kH6iaMYXO83goZ1Dpwh0gsC4=,other,1,2,no,yes,no,4,3,3,4,3,1
FO0dG9X6mzU2AJQCsNP5UPYEgSuR1JfqHGDXdv2c0Is=,KDKSV87wy4Xen5zosWd5yPwFcQK/74ZaX8uGK4Jq770=,course,5,4,no,no,no,3,2,4,2,4,3
CZzkZQKsIfjspCI8sjWow1Kw1ZnG4LuW/jnHcsBQo2w=,OFD3EKUXGRRDeLVxT+wMr34SrLUwUt4FkbZbjl3KbFI=,reputation,9,7,yes,no,no,3,1,6,1,5,4
va1adamf9I/wFMs7et4siy9ImVk8+5XLyKi6hE+uKgA=,QPRrJKARxy7s1P2ZtL2L5FPVi2JyNGwZTHomqoZX3qA=,home,2,3,no,yes,yes,5,1,4,3,1,4
wfFrIsfDAU3zMmKk2bX5LMygwsaesbEuy38j3WBAnAQ=,VjV+HAyYuA3R4o5jIxxz6C47oUedmim+ejVOMBvYpSk=,other,3,2,no,no,no,4,3,2,4,1,4
hc5swh4cJ3nRTaM94ESS7WRKg7Fo5zcaOBAtDuKuNfw=,JBZB7O/giElrjp3GGE6Mwmw6d4QzwRV9Ggl0qsgm0/c=,other,1,1,yes,no,no,4,4,5,4,1,5
oesmEOlFh7vVwlO2lloXnxXzhhckdoBUqOFU/snSbe8=,QWRWzZT3IpilEAi5ONHBBWX1EgrhlV0alEPcNQMcQj4=,other,10,5,no,yes,yes,2,3,3,2,5,4
TIvRenaoaDJSjcTTLSQS2/MTicqd0NNZsegrNr8Wa6o=,RoSCuvEgPh9P/wswea7CtoOQhCnZ2ovv+9I1HH6uuFg=,reputation,5,2,no,yes,no,5,1,2,3,2,3
qMgACieED6XZE9Xh20RgQmMCQiEo+A0Xk8AHfZU8cMQ=,SAMNBfZM9gqxuHFVOdiIiGlS7DJf/IVbPeiyGGeY+i0=,home,3,3,no,yes,yes,2,2,5,4,2,5
d1ScxQA+Tik8Un1gcJNz2r9qB5QVfkPwvbPEAY4s8KU=,udIrv/E/vGTV0XJp04k7j3917b04tBHBflZ2LIh9ATM=,reputation,10,3,no,yes,yes,4,7,2,1,2,1
KU90OslUP6M9hQruU+ZzHEPZT0tDK05ij3iQ+E730gY=,vYC3zyON0ZQKcX3js4P9ipPZhmcokHa8Wl+Qgp6kuxI=,home,9,5,yes,no,yes,2,2,1,2,5,4
zxMTjg5UU7nsdQ8xJivYXDrLel57PvUG12P40uLK5dw=,ViAJxxvC74kDJNEX2bKtS4AmU2kiurm4SYYoLbC8RSc=,other,5,3,no,yes,no,3,7,3,2,1,5
G+OZMDi9k7FCkcbx2FGq2jrv6tqcGO3k6fXJFsGmFc0=,J5gL96iuqtHR2VCl2nGu5q/Bw0DayM3iaILYUsX3j0U=,other,10,7,no,yes,yes,3,5,6,4,2,3
2U4Tf1zoXTe089UGafQBVlOXBmR90rCvZOQC4t9GLxA=,FNRfz6OqvTvo3NBqJxEeGcpAqYpYmCpHEDQSzwcVaag=,course,4,2,yes,yes,yes,4,3,2,2,5,5
hB3wq8QKjH1iJ8J4qNJr2me+y5ioSHg0Z2XlC1a7XyM=,KdCC8dCztYifaWWgpGagOF3VDncg7Mjx8ImLScrALZw=,other,7,7,yes,no,yes,1,2,3,3,4,2
FnaIyAgWP9ZhAAzsOg6QTdzLX9UhtT+qibV/X42EcMA=,mdQJTa/+5Lc4nf6KJ7oe1xc7Jd+B5pCcxV/uGA2978s=,course,9,4,yes,yes,no,3,5,4,1,2,5
NIogbs33Xd4gZ9astq6bNQGrCp0woqWKxqrCVeMW9hg=,Dzvtl40+WZJS86FqYEpGsZevmwvDkJTxxKUSUeIm7CM=,home,7,6,no,no,yes,3,6,5,2,2,1
85IKuXK1Y4Ej9D6McPWaEdgAl1osCiCJmmbquj+Tu4E=,8g80AtAUGZDe7FWAEnYTDi1jgQCIFF2WbKxwKJgDmlc=,other,6,4,no,no,no,1,5,5,2,4,3
AAvZVI8N9lkoPjjYyBSsyAuUYuRrs8u2VRoczUvog8A=,iHDWh/gr/teYvE/Wy2GwHPJzZ5eOb47lN4eCzc/GISs=,home,2,4,no,no,yes,4,3,3,4,4,4
5iePcfmE1QCJdWrGHeqCgvJf2WTWVLNFbcNA0jYnFBQ=,qCoCg2fUS+p2bExl05kfCLiGh7nJArwCb7DJYJwTDOk=,reputation,7,1,yes,yes,no,4,7,4,4,3,4
MULtUXpb84MZd50DQGCX7XEjkAzvffrJrBMuGlFqfSI=,iRJntWeW+L1+LDJD7c0wcEc8td+iYcvn0sz/Gi2tIGg=,reputation,1,7,no,no,yes,5,1,3,1,3,2
SLuCsEoMRjCCs2EgVoqDNoInRyDL32XuYtzjt7xv3eQ=,etgbuGpOQwJN82nwtYmU3Cxu7ZfGJ/S5m5ujnQVGuCU=,course,1,3,yes,yes,no,4,2,6,5,4,4
MelteCLxukK+Zr18yTPLu05RKMbzd6I5hz4vs6YFHGk=,+8Pyezym1nJ7xHulRGkqoU/r2pMH14JKhBD0K0EqD2E=,other,2,4,no,no,yes,1,2,5,5,1,5
7G4/qcbOaXYiNlSjKUnU2pXcYeGToEkLwBhz7kLH4Uw=,mW/zNm8TKBVjU7MUDl6Op/XeZNGphZ+pk4FN5oDxZ1w=,reputation,2,7,no,no,yes,1,6,1,5,3,2
N12UxilQw2IepAxlBxAEOOFGzPeY5U/wG6yzfwVgzCA=,bEZ7X8/5L2uzWjbcn0mqYmlyNsicjtzBAE9xuT04Hbw=,other,8,7,yes,no,no,1,3,4,4,1,2
A5KabpMx75m0f+O7pYpS4w6zmNYW4QoJ6v/kwhgWJL8=,0GUtfQ5b0VxOmtgw4L0Blsfwzm0C/u4llkL9a6MIDnc=,other,9,3,yes,yes,yes,3,5,3,5,2,4
NQOVKNBolV0oyBZTIK8kSLRlXVVV/AgZmDdN6Nhxa7Y=,IyKedRvCPmpDpG4EsAgN9jybh5b7nk4aovQ7/xhPxZU=,course,7,7,yes,yes,no,3,7,1,3,3,4
7wtW0DAeyDVtFfg5jkX4s4rcbWqkPjL/5g0SokE9mTc=,3BmMbyJDT4yvId3FxyzqM6B98laoyNdZdrMQegnmmkk=,reputation,10,2,yes,yes,yes,5,1,4,5,4,5
f1NvUMSZVDvTopdQ76LKBUTkbp2eYXkGoiX9ZgR2gCw=,PF2R2MvMXENcWEI+f9OpYFFtV9F7w/XpOXg3oRo49aw=,other,7,5,yes,no,yes,2,3,5,3,5,2
qzpQqdeoyi85DEFzaANpIkqwGS7M0LvPryUJYkQLtag=,nfoffdKN/lWI0C6xtwA9hr771CXYDcYWKx1wsg9VqGw=,other,2,2,no,yes,no,3,6,5,3,5,5
IIE6+h/UFXvjHUSAieJvLpoBD2Cb/nCTCEz8PNbqI9c=,N9fr+zt7qexTe/YLOKONCyyiguPNXoixAmJB3FRK+Pc=,home,6,4,yes,yes,no,2,2,4,4,1,4
BNuxDvgYtIkzhrgdgXMNQJDfWH9ShWRZNJgzplONCkM=,CJWVWstTkBCiZkyp8my7IBKY41WAZYOZw3kHVwim2Z4=,reputation,5,3,yes,yes,yes,2,5,4,5,4,5
cYBn368Nndl2RVvbO3LPRLCH3m6JH2r28lcfkxZZKp4=,sUqhwx8fty1H/njeIRcw23t9WFjPI+ehCH0hftFHJ7w=,course,9,2,yes,yes,no,3,2,4,1,3,2
QYRjgA10I2eW/twFsuN137Dm5MoiN7rnuql/C4nTMlc=,UEOhJv4geqKVcTvqXZQzkx+R9/3prFCopZYkjmULc1k=,course,8,4,yes,yes,no,1,1,3,4,3,3
uyLEy/wfxQdO/ITffZCoJIFNiiqU+MLyiUKpqYQBClc=,a0Ck7xcA7/yXVCjS/6J7L/ACZ7K0GuOhqIMVi+fB+tk=,reputation,3,5,yes,yes,no,4,3,3,3,2,3
BwVLef0LA9bToPu5KKLkQ/j3wWI+BbtvHubl2Zivyog=,ddeAoPbkVjh2iotSJc4uSjFM+Fi7e4d32D59qjtb6o8=,home,7,6,yes,no,no,5,1,1,2,2,3
jk/7dH8s2uBP8OeWM8/lfFMHoCq2g6Y8ASsroUMXC7M=,QDQ98gcn5PtLTcgkamQzS7GvRV2QW4r4LST1wQoxB7M=,other,1,6,no,no,no,4,5,7,3,4,5
rvJ3P6n4r01qa0iC4Jx8FsWNTwx8hT8SOmb71DuqYtI=,KvyYHXAI2vAGuCxkOkBC3GEJoJo/EHIC3B7wpKLAUgA=,course,8,5,yes,yes,yes,4,5,5,2,5,1
otAFXR+ZFa5+LU4Z8iY95NgDrWHJtF9EoAYMn9d/8l8=,fn44VMJzAWsbA8L7uRhMXl4J6h9d97yH6s77AvXMCvQ=,home,4,6,no,no,yes,2,3,2,3,3,1
Lc5xs9dUNgWmlGbAutrfTnBq/x6MVdHly/q7U2xw6y8=,QxiCwankW/JDHrjiavYSDzSSgUvvEIijcStw4qJ041k=,home,6,3,no,no,no,4,4,2,4,2,1
YvWOkmdOsnVditklh9Fyo2aZOnmK3uvLio8+uAaAE50=,f6jc6o8pW8/7VXoK8pgB1cZRFyCOipprdH1IDQWdd/8=,other,8,6,yes,yes,yes,1,5,7,3,5,5
v1MCbJPMqUWFoAsmXu6Va3fXtJHScgUu2U/GtPJ2p2g=,JsWUPs4YbfMCUAbZxlik7KaNM8zRP816TnhKPEEhuYI=,home,3,4,yes,no,yes,4,7,6,3,2,3
BzwFC0VkN4a5OMtXc6yEWq7ZpORferCbcz/ipMTgmMY=,9P+JCKhjM7QVqKF8vM7KSmq+W8N3K2M5qBPbXLfPMH8=,reputation,6,5,yes,no,no,1,1,5,4,2,1
QFrihUvzIuJNdYkiV5QcZAR2Iwy0C11z6EEjf0Alr5E=,4Wg5WnbRErkAEBUF6KoDgBbYJ/XOxbSitkmhDlMM9rM=,course,10,2,no,no,no,1,1,3,3,1,3
pUIepS80XLkTXq4p6UwQdfKli8BtCmF+KIaluQ5aIFM=,dCRZpPCJoAbTrvQgiTLBEPECgKofxuHCMbSdkL+LPCk=,home,1,5,yes,no,no,1,5,5,4,1,2
FS7VyaK23QB5RhUgaqA/18TpyIPXYUxyhXFeCOXXFjM=,AJKEhrT/xw++tVm6NYSYeImcLFTF+z0sfx20VtbIfso=,course,6,5,yes,no,no,2,5,6,1,4,4
etJ+PuSJHxD55wXfGC5lRLFkUUbjgNyh6fzDcjeq6u0=,ciDXv71wxv9H1it1R4LQc7b9XYT9R44qvX1QzLMY9sM=,other,9,1,no,no,no,1,3,1,2,5,3
vHNrBGYlUpolvFp4HMz8UUuUKucFoRV1+AIStf12HIQ=,fF7eF/C7AfN7RqCCBX2hexf3JQ086Oj4q/gDXlVy3kc=,reputation,3,2,no,yes,yes,3,6,6,5,5,1
Ugm9cSYVBSpZmBgFEz++RrtffEfC+cvzaNBdsNQuYck=,q8S990ZZhV7KV/UhZr5kUElCvTp1vBpBzwAMSjt+Rk0=,reputation,10,7,yes,no,yes,1,7,3,4,1,4
8fKXGAOOx7KQZEamZ1FX07UApSzJ7wgbKQPIZbkhUYE=,Js8h4gGelxRIIf/Du+m1BaQdCHcodUouxt3xiLyqgHA=,course,1,7,no,yes,no,3,2,4,4,2,5
mFfaFcbucvScnIZWatG5AXjWw7IWZsmUlhHWkdvmq30=,HwrsZWj80NqI4bC+7fk6lF+M9mLc31c77ZJcMn3/fJs=,reputation,3,3,yes,yes,no,3,4,5,1,5,4
0sF4UuCCojFsi5LPvVT8a60EH5t+o87VFlf6mQkSwXw=,DNCcpXnixJtvNQHvfzPMxbJd0PuwBoVn6IRwMY4YOPY=,home,4,2,yes,yes,no,2,3,4,1,2,4
f55f/KrkAaJblEC0ofU0H+5psesAOC1DFxf/ooR4EQI=,9A+KQFAbueknKay3C5sO8RYDRcoVjWwI/ljKX5cGhpw=,other,6,2,no,no,yes,2,3,1,4,5,2
YqM5aV4c2/hHtEn97C0RKGAHZqm8MBaRbbns9M/UMrk=,MQ7Ugkm2PDukcDUHv96KMBPlyxxSGSIhZFBfMUQZzU4=,other,4,2,no,yes,no,2,6,5,3,1,1
V071qKr2zKXkx2yBL/rb8GgGpK3x+ylsZkxXj0H2s7w=,Gb1VIvwuI6yCYBcYQS+uDMaj5bi50ho+ohZg59duSRM=,course,10,7,no,no,no,1,7,2,3,1,1
G1dMf3KgyctShBTrpb509RrVu6A2WJvKmeyQ4ZEogTw=,UIk6KriizBT8tzRS+NG3nG5zXN+X986Vi1wMQXs+/FQ=,other,10,3,no,no,no,5,1,4,2,3,4
WO6JCkGcCPBx5V9gRsrL0lLE4bn2vietWAa8vZ/Ho8Q=,vdVMfvHOzsJS/+jJ0CsFF8Qfr2toRi74VCniluVLV3w=,other,3,4,yes,no,yes,2,7,7,1,3,5
oF+a4Wy/TeLZZF4id7BLLiKpnx+0piKNfwX7++aMlAk=,X7tEerarsS2KWFYS/fIrOwkBc/Nrs/nqYxlgeaGQ6+s=,home,2,3,yes,yes,yes,4,7,5,2,3,2
4MB49tztVB3XZGGwkjEBnBjhEjkqm+fm4e+aRPrT6Ic=,Ix2KuXK1yiyXPkBEajBr3SyD/j//3rOFGafT8Yu8WTk=,other,3,1,yes,yes,no,4,3,6,3,1,4
q322T54imJSs45OrTgmCRPXoAA45zwqLxUkbrGkA2no=,ZjVt1eVXHzlWXmRwa8uN+k//Xd0eSg+I8QOHQbjT8Rc=,reputation,8,6,no,no,yes,4,2,3,1,4,5
Qioag0dWsu34mWrsHoT/4PvVCikGSXMHiyLq+LrYZUs=,def/V+b+SFS1FSiMoQ8PhJe4TCbq+J8k4wd6sxGjHCM=,course,5,5,yes,yes,no,5,2,7,1,4,3
GLeX4Swo1J1AhIAuMX5EoKIghUQE/YaCvRkQdx5mYbM=,z/PGLAdzS0d8t7msL+fw7HcxmZc4C/1HjvNi/yCIzw8=,other,1,1,no,no,yes,1,7,6,2,4,1
KB974kJ2ObTc6TrkLYPeeiM3BL+pQsRA4EljWEeaHpM=,2ewjsQ5jV5z/+9lzQcwn1gm7x5WQowemudmgOz3W1Ng=,reputation,1,7,yes,no,no,1,3,7,3,5,5
Vn6A5nCAW7eVLPcg4H1RfLF9nfZ4eXV9tohZrGa8CFs=,ZeHTM7vPrPoTdU202B7PhwXJRvxMg1MCb9vcf0CFn/w=,reputation,8,4,no,yes,yes,4,1,5,3,4,5
uEsK0jNfYeTgE3WCunA0MGwl4kunELmvTQZtPuNpKFc=,FX7vOMGkaYOAxLjs+kh0KAAFCd4ZFBmQaLoDHXaPiRY=,reputation,3,2,no,no,yes,4,4,5,4,4,5
JbbtPZope+aoe4uxtEXpRWJ7mlFkmLYWWwv4+atUAz4=,xJrHpkkpuM+CVM86QE7N2nnVtBDghEciCLwhEe8/AJQ=,home,7,3,no,no,no,4,2,3,1,2,3
